ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Partial_Cognacy
ManLoi-82_four-1,,ManLoi,82_four,phɔːn,phɔːn,pʰ ɔː n,,Deepadung2015,,,,,665
MengDan-82_four-1,,MengDan,82_four,phon,phon,pʰ o n,,Deepadung2015,,,,,665
ChuDongGua-82_four-1,,ChuDongGua,82_four,phɔn,phɔn,pʰ ɔ n,,Deepadung2015,,,,,665
XiangZhaiTang-82_four-1,,XiangZhaiTang,82_four,mphuan,mphuan,Ø/ə m + pʰ u/w a n,,Deepadung2015,,,,,666 665
PongNuea-82_four-1,,PongNuea,82_four,mphaun,mphaun,Ø/ə m + pʰ au̯ n,,Deepadung2015,,,,,666 665
NyaungGone-82_four-1,,NyaungGone,82_four,m phuan,m phuan,Ø/ə m + pʰ u/w a n,,Deepadung2015,,,,,666 665
NoeLae-82_four-1,,NoeLae,82_four,m phuan,m phuan,Ø/ə m + pʰ u/w a n,,Deepadung2015,,,,,666 665
BanPaw-82_four-1,,BanPaw,82_four,phuan,phuan,pʰ u/w a n,,Deepadung2015,,,,,665
ChaYeQing-82_four-1,,ChaYeQing,82_four,phoːm,phoːm,pʰ oː m,,Deepadung2015,,,,,665
GuangKa-82_four-1,,GuangKa,82_four,phoːn,phoːn,pʰ oː n,,Deepadung2015,,,,,665
MangBang-82_four-1,,MangBang,82_four,phoːm,phoːm,pʰ oː m,,Deepadung2015,,,,,665
NanSang-82_four-1,,NanSang,82_four,phon,phon,pʰ o n,,Deepadung2015,,,,,665
NamHsan-83_many-1,,NamHsan,83_many,bram,bram,b r a m,,Deepadung2015,,,,,1135
KhunHawt-83_many-1,,KhunHawt,83_many,"sәp,",sәp,s ə p,,Deepadung2015,,,,,1137
HtanHsan-83_many-1,,HtanHsan,83_many,pәrʨәɯ,pәrʨәɯ,p ə r + tɕ əɯ̯,,Deepadung2015,,,,,1135 1136
PangKham-83_many-1,,PangKham,83_many,rian,rian,r i/j a n,,Deepadung2015,,,,,1138
ManLoi-83_many-1,,ManLoi,83_many,rian,rian,r i/j a n,,Deepadung2015,,,,,1138
MengDan-83_many-1,,MengDan,83_many,bram,bram,b r a m,,Deepadung2015,,,,,1135
ChuDongGua-83_many-1,,ChuDongGua,83_many,bram,bram,b r a m,,Deepadung2015,,,,,1135
NyaungGone-83_many-1,,NyaungGone,83_many,kɨn,kɨn,k ɨ n,,Deepadung2015,,,,,1134
NoeLae-83_many-1,,NoeLae,83_many,kɨn,kɨn,k ɨ n,,Deepadung2015,,,,,1134
BanPaw-83_many-1,,BanPaw,83_many,kɨn,kɨn,k ɨ n,,Deepadung2015,,,,,1134
ChaYeQing-83_many-1,,ChaYeQing,83_many,ɡɨn,ɡɨn,g ɨ n,,Deepadung2015,,,,,1134
GuangKa-83_many-1,,GuangKa,83_many,ɡɨn,ɡɨn,g ɨ n,,Deepadung2015,,,,,1134
MangBang-83_many-1,,MangBang,83_many,ɡɨn,ɡɨn,g ɨ n,,Deepadung2015,,,,,1134
NanSang-83_many-1,,NanSang,83_many,kɨn,kɨn,k ɨ n,,Deepadung2015,,,,,1134
NamHsan-84_long-1,,NamHsan,84_long,r̥әŋr̥әŋ,r̥әŋr̥әŋ,r̥ ə ŋ + r̥ ə ŋ,,Deepadung2015,,,,,1093 1094
KhunHawt-84_long-1,,KhunHawt,84_long,l̥әːŋ,l̥әːŋ,l̥ əː ŋ,,Deepadung2015,,,,,1093
HtanHsan-84_long-1,,HtanHsan,84_long,l̥әːŋ,l̥әːŋ,l̥ əː ŋ,,Deepadung2015,,,,,1093
PangKham-84_long-1,,PangKham,84_long,d̤oŋ,d̤oŋ,dʱ o ŋ,,Deepadung2015,,,,,1093
ManLoi-84_long-1,,ManLoi,84_long,toŋ,toŋ,t o ŋ,,Deepadung2015,,,,,1093
MengDan-84_long-1,,MengDan,84_long,doŋ,doŋ,d o ŋ,,Deepadung2015,,,,,1093
ChuDongGua-84_long-1,,ChuDongGua,84_long,doŋ,doŋ,d o ŋ,,Deepadung2015,,,,,1093
PongNuea-84_long-1,,PongNuea,84_long,toŋ,toŋ,t o ŋ,,Deepadung2015,,,,,1093
NyaungGone-84_long-1,,NyaungGone,84_long,tok,tok,t o k,,Deepadung2015,,,,,1093
NoeLae-84_long-1,,NoeLae,84_long,toŋ,toŋ,t o ŋ,,Deepadung2015,,,,,1093
BanPaw-84_long-1,,BanPaw,84_long,toŋ,toŋ,t o ŋ,,Deepadung2015,,,,,1093
ChaYeQing-84_long-1,,ChaYeQing,84_long,doŋ,doŋ,d o ŋ,,Deepadung2015,,,,,1093
GuangKa-84_long-1,,GuangKa,84_long,doŋ,doŋ,d o ŋ,,Deepadung2015,,,,,1093
MangBang-84_long-1,,MangBang,84_long,doŋ,doŋ,d o ŋ,,Deepadung2015,,,,,1093
NanSang-84_long-1,,NanSang,84_long,doŋ,doŋ,d o ŋ,,Deepadung2015,,,,,1093
NamHsan-85_full-1,,NamHsan,85_full,nɔɁ,nɔɁ,n ɔ ʔ,,Deepadung2015,,,,,703
KhunHawt-85_full-1,,KhunHawt,85_full,noɁ,noɁ,n o ʔ,,Deepadung2015,,,,,703
HtanHsan-85_full-1,,HtanHsan,85_full,nauɁ,nauɁ,n au̯ ʔ,,Deepadung2015,,,,,703
PangKham-85_full-1,,PangKham,85_full,noɁ,noɁ,n o ʔ,,Deepadung2015,,,,,703
ManLoi-85_full-1,,ManLoi,85_full,nok,nok,n o k,,Deepadung2015,,,,,703
MengDan-85_full-1,,MengDan,85_full,noʔ,noʔ,n o ʔ,,Deepadung2015,,,,,703
ChuDongGua-85_full-1,,ChuDongGua,85_full,nok,nok,n o k,,Deepadung2015,,,,,703
XiangZhaiTang-85_full-1,,XiangZhaiTang,85_full,nouɁ,nouɁ,n ou̯ ʔ,,Deepadung2015,,,,,703
PongNuea-85_full-1,,PongNuea,85_full,nouɁ,nouɁ,n ou̯ ʔ,,Deepadung2015,,,,,703
NyaungGone-85_full-1,,NyaungGone,85_full,nouʔ,nouʔ,n ou̯ ʔ,,Deepadung2015,,,,,703
NoeLae-85_full-1,,NoeLae,85_full,nouɁ,nouɁ,n ou̯ ʔ,,Deepadung2015,,,,,703
BanPaw-85_full-1,,BanPaw,85_full,nouɁ,nouɁ,n ou̯ ʔ,,Deepadung2015,,,,,703
ChaYeQing-85_full-1,,ChaYeQing,85_full,nok,nok,n o k,,Deepadung2015,,,,,703
GuangKa-85_full-1,,GuangKa,85_full,nok,nok,n o k,,Deepadung2015,,,,,703
MangBang-85_full-1,,MangBang,85_full,nok,nok,n o k,,Deepadung2015,,,,,703
NanSang-85_full-1,,NanSang,85_full,nok,nok,n o k,,Deepadung2015,,,,,703
NamHsan-86_rightside-1,,NamHsan,86_rightside,khɔn Ɂidam,khɔn Ɂidam,kʰ ɔ n + ʔ i + d a m,,Deepadung2015,,,,,1480 1479 1478
KhunHawt-86_rightside-1,,KhunHawt,86_rightside,khɔnnap,khɔnnap,kʰ ɔ n + n a p,,Deepadung2015,,,,,1029 1026
HtanHsan-86_rightside-1,,HtanHsan,86_rightside,khɔnnap,khɔnnap,kʰ ɔ n + n a p,,Deepadung2015,,,,,1029 1026
PangKham-86_rightside-1,,PangKham,86_rightside,ʔaʔɔh,ʔaʔɔh,ʔ a + ʔ ɔ h,,Deepadung2015,,,,,1479 1476
ManLoi-86_rightside-1,,ManLoi,86_rightside,ʔaʔɔh,ʔaʔɔh,ʔ a + ʔ ɔ h,,Deepadung2015,,,,,1479 1476
MengDan-86_rightside-1,,MengDan,86_rightside,diŋʔaʔɔjh,diŋʔaʔɔjh,d i ŋ + ʔ a + ʔ ɔi̯ h,,Deepadung2015,,,,,1478 1479 1476
ChuDongGua-86_rightside-1,,ChuDongGua,86_rightside,dua?ɔjh,dua?ɔjh,d u/w a + ʔ ɔi̯ h,,Deepadung2015,,,,,1478 1476
XiangZhaiTang-86_rightside-1,,XiangZhaiTang,86_rightside,naɁah,naɁah,n a + ʔ a h,,Deepadung2015,,,,,1477 1476
PongNuea-86_rightside-1,,PongNuea,86_rightside,ʔaʔah,ʔaʔah,ʔ a + ʔ a h,,Deepadung2015,,,,,1479 1476
NyaungGone-86_rightside-1,,NyaungGone,86_rightside,ʔaʔăh,ʔaʔăh,ʔ a + ʔ a h,,Deepadung2015,,,,,1479 1476
NoeLae-86_rightside-1,,NoeLae,86_rightside,ɁaɁăh,ɁaɁăh,ʔ a + ʔ a h,,Deepadung2015,,,,,1479 1476
BanPaw-86_rightside-1,,BanPaw,86_rightside,naɁăh,naɁăh,n a + ʔ a h,,Deepadung2015,,,,,1026 1476
ChaYeQing-86_rightside-1,,ChaYeQing,86_rightside,naʔeh,naʔeh,n a + ʔ e h,,Deepadung2015,,,,,1026 1476
GuangKa-86_rightside-1,,GuangKa,86_rightside,ɁaɁɛh,ɁaɁɛh,ʔ a + ʔ ɛ h,,Deepadung2015,,,,,1479 1476
MangBang-86_rightside-1,,MangBang,86_rightside,ɁaɁəh,ɁaɁəh,ʔ a + ʔ ə h,,Deepadung2015,,,,,1479 1476
NanSang-86_rightside-1,,NanSang,86_rightside,ɁaɁəh,ɁaɁəh,ʔ a + ʔ ə h,,Deepadung2015,,,,,1479 1476
NamHsan-87_leftside-1,,NamHsan,87_leftside,khɔn Ɂiveː,khɔn Ɂiveː,kʰ ɔ n + ʔ i + v eː,,Deepadung2015,,,,,1027 1028 1030
KhunHawt-87_leftside-1,,KhunHawt,87_leftside,khɔnkanap,khɔnkanap,kʰ ɔ n + k a + n a p,,Deepadung2015,,,,,1029 175 1026
HtanHsan-87_leftside-1,,HtanHsan,87_leftside,khɔnkanap,khɔnkanap,kʰ ɔ n + k a + n a p,,Deepadung2015,,,,,1029 175 1026
PangKham-87_leftside-1,,PangKham,87_leftside,ʔakaʔ,ʔakaʔ,ʔ a + k a ʔ,,Deepadung2015,,,,,1028 1027
ManLoi-87_leftside-1,,ManLoi,87_leftside,ʔaɡaʔ,ʔaɡaʔ,ʔ a + g a ʔ,,Deepadung2015,,,,,1028 1027
MengDan-87_leftside-1,,MengDan,87_leftside,ʔakɛʔ,ʔakɛʔ,ʔ a + k ɛ ʔ,,Deepadung2015,,,,,1028 1027
ChuDongGua-87_leftside-1,,ChuDongGua,87_leftside,?aka?,?aka?,ʔ a + k a ʔ,,Deepadung2015,,,,,1028 1027
XiangZhaiTang-87_leftside-1,,XiangZhaiTang,87_leftside,naɡaɁ,naɡaɁ,n a + g a ʔ,,Deepadung2015,,,,,1026 1027
PongNuea-87_leftside-1,,PongNuea,87_leftside,ʔaɡaɁ,ʔaɡaɁ,ʔ a + g a ʔ,,Deepadung2015,,,,,1028 1027
NyaungGone-87_leftside-1,,NyaungGone,87_leftside,ʔaɡăʔ,ʔaɡăʔ,ʔ a + g ă ʔ,,Deepadung2015,,,,,1028 1027
NoeLae-87_leftside-1,,NoeLae,87_leftside,ɁaɡăɁ,ɁaɡăɁ,ʔ a + g ă ʔ,,Deepadung2015,,,,,1028 1027
BanPaw-87_leftside-1,,BanPaw,87_leftside,naɡăɁ,naɡăɁ,n a + g ă ʔ,,Deepadung2015,,,,,1026 1027
ChaYeQing-87_leftside-1,,ChaYeQing,87_leftside,nakaʔ,nakaʔ,n a + k a ʔ,,Deepadung2015,,,,,1026 1027
GuangKa-87_leftside-1,,GuangKa,87_leftside,ɁakaɁ,ɁakaɁ,ʔ a + k a ʔ,,Deepadung2015,,,,,1028 1027
MangBang-87_leftside-1,,MangBang,87_leftside,ɁakaɁ,ɁakaɁ,ʔ a + k a ʔ,,Deepadung2015,,,,,1028 1027
NanSang-87_leftside-1,,NanSang,87_leftside,ɁakaɁ,ɁakaɁ,ʔ a + k a ʔ,,Deepadung2015,,,,,1028 1027
NamHsan-88_far-1,,NamHsan,88_far,saŋaːj,saŋaːj,s a + ŋ aːi̯,,Deepadung2015,,,,,521 522
KhunHawt-88_far-1,,KhunHawt,88_far,saŋaːj,saŋaːj,s a + ŋ aːi̯,,Deepadung2015,,,,,1858 418
HtanHsan-88_far-1,,HtanHsan,88_far,saŋaːj,saŋaːj,s a + ŋ aːi̯,,Deepadung2015,,,,,521 522
PangKham-88_far-1,,PangKham,88_far,doŋ,doŋ,d o ŋ,,Deepadung2015,,,,,520
ManLoi-88_far-1,,ManLoi,88_far,toŋ,toŋ,t o ŋ,,Deepadung2015,,,,,520
MengDan-88_far-1,,MengDan,88_far,doŋ,doŋ,d o ŋ,,Deepadung2015,,,,,520
ChuDongGua-88_far-1,,ChuDongGua,88_far,doŋ,doŋ,d o ŋ,,Deepadung2015,,,,,1093
XiangZhaiTang-88_far-1,,XiangZhaiTang,88_far,toŋ,toŋ,t o ŋ,,Deepadung2015,,,,,520
PongNuea-88_far-1,,PongNuea,88_far,toŋ,toŋ,t o ŋ,,Deepadung2015,,,,,520
NyaungGone-88_far-1,,NyaungGone,88_far,n tok,n tok,n + t o k,,Deepadung2015,,,,,522 520
NoeLae-88_far-1,,NoeLae,88_far,toŋ,toŋ,t o ŋ,,Deepadung2015,,,,,520
BanPaw-88_far-1,,BanPaw,88_far,toŋ,toŋ,t o ŋ,,Deepadung2015,,,,,1093
ChaYeQing-88_far-1,,ChaYeQing,88_far,doŋ,doŋ,d o ŋ,,Deepadung2015,,,,,1093
GuangKa-88_far-1,,GuangKa,88_far,doŋ,doŋ,d o ŋ,,Deepadung2015,,,,,1093
MangBang-88_far-1,,MangBang,88_far,doŋ,doŋ,d o ŋ,,Deepadung2015,,,,,520
NanSang-88_far-1,,NanSang,88_far,doŋ,doŋ,d o ŋ,,Deepadung2015,,,,,520
NamHsan-89_near-1,,NamHsan,89_near,tadaɁ,tadaɁ,t a + d a ʔ,,Deepadung2015,,,,,1266 1269
KhunHawt-89_near-1,,KhunHawt,89_near,dat,dat,d a t,,Deepadung2015,,,,,1266
HtanHsan-89_near-1,,HtanHsan,89_near,dat,dat,d a t,,Deepadung2015,,,,,1266
PangKham-89_near-1,,PangKham,89_near,Ɂad̤at,Ɂad̤at,ʔ a + dʱ a t,,Deepadung2015,,,,,1270 1266
ManLoi-89_near-1,,ManLoi,89_near,taɁ,taɁ,t a ʔ,,Deepadung2015,,,,,1266
MengDan-89_near-1,,MengDan,89_near,ndat,ndat,Ø/ə n + d a t,,Deepadung2015,,,,,1265 1266
ChuDongGua-89_near-1,,ChuDongGua,89_near,dat,dat,d a t,,Deepadung2015,,,,,1266
XiangZhaiTang-89_near-1,,XiangZhaiTang,89_near,mtat,mtat,Ø/ə m + t a t,,Deepadung2015,,,,,1271 1266
PongNuea-89_near-1,,PongNuea,89_near,khriaɁ,khriaɁ,kʰ r i/j a ʔ,,Deepadung2015,,,,,1264
NyaungGone-89_near-1,,NyaungGone,89_near,khriaʔ,khriaʔ,kʰ r i/j a ʔ,,Deepadung2015,,,,,1264
NoeLae-89_near-1,,NoeLae,89_near,khriaɁ,khriaɁ,kʰ r i/j a ʔ,,Deepadung2015,,,,,1264
BanPaw-89_near-1,,BanPaw,89_near,khriaɁ,khriaɁ,kʰ r i/j a ʔ,,Deepadung2015,,,,,1264
ChaYeQing-89_near-1,,ChaYeQing,89_near,ndɔʔ,ndɔʔ,Ø/ə n + d ɔ ʔ,,Deepadung2015,,,,,1265 1266
GuangKa-89_near-1,,GuangKa,89_near,təʨɔm,təʨɔm,t ə + tɕ ɔ m,,Deepadung2015,,,,,1266 1267
MangBang-89_near-1,,MangBang,89_near,kaʨam,kaʨam,k a + tɕ a m,,Deepadung2015,,,,,175 1267
NanSang-89_near-1,,NanSang,89_near,kaʨam,kaʨam,k a + tɕ a m,,Deepadung2015,,,,,175 1267
NamHsan-90_this-1,,NamHsan,90_this,haɁɨː,haɁɨː,h a + ʔ ɨː,,Deepadung2015,,,,,1924 1927
KhunHawt-90_this-1,,KhunHawt,90_this,Ɂanin,Ɂanin,ʔ a + n i n,,Deepadung2015,,,,,1924 1923
HtanHsan-90_this-1,,HtanHsan,90_this,Ɂanin,Ɂanin,ʔ a + n i n,,Deepadung2015,,,,,1924 1923
PangKham-90_this-1,,PangKham,90_this,niː,niː,n iː,,Deepadung2015,,,,,1923
ManLoi-90_this-1,,ManLoi,90_this,naŋɁɨː,naŋɁɨː,n a ŋ + ʔ ɨː,,Deepadung2015,,,,,1923 1924
MengDan-90_this-1,,MengDan,90_this,ɗuʔɯː,ɗuʔɯː,ɗ u + ʔ ɯː,,Deepadung2015,,,,,1926 1924
ChuDongGua-90_this-1,,ChuDongGua,90_this,ha?ɨ,ha?ɨ,h a + ʔ ɨ,,Deepadung2015,,,,,1924 1925
XiangZhaiTang-90_this-1,,XiangZhaiTang,90_this,Ɂaniː,Ɂaniː,ʔ a + n iː,,Deepadung2015,,,,,1924 1923
PongNuea-90_this-1,,PongNuea,90_this,nɨj,nɨj,n ɨi̯,,Deepadung2015,,,,,1923
NyaungGone-90_this-1,,NyaungGone,90_this,ni,ni,n i,,Deepadung2015,,,,,1923
NoeLae-90_this-1,,NoeLae,90_this,ni,ni,n i,,Deepadung2015,,,,,1923
BanPaw-90_this-1,,BanPaw,90_this,nɨj,nɨj,n ɨi̯,,Deepadung2015,,,,,1923
ChaYeQing-90_this-1,,ChaYeQing,90_this,ʔanin,ʔanin,ʔ a + n i n,,Deepadung2015,,,,,1924 1923
GuangKa-90_this-1,,GuangKa,90_this,niː,niː,n iː,,Deepadung2015,,,,,1923
MangBang-90_this-1,,MangBang,90_this,Ɂaniː,Ɂaniː,ʔ a + n iː,,Deepadung2015,,,,,1924 1923
NanSang-90_this-1,,NanSang,90_this,Ɂani,Ɂani,ʔ a + n i,,Deepadung2015,,,,,1924 1923
NamHsan-91_black-1,,NamHsan,91_black,ʥәm,ʥәm,dʑ ə m,,Deepadung2015,,,,,106
KhunHawt-91_black-1,,KhunHawt,91_black,ʥәm,ʥәm,dʑ ə m,,Deepadung2015,,,,,106
HtanHsan-91_black-1,,HtanHsan,91_black,ʥәm,ʥәm,dʑ ə m,,Deepadung2015,,,,,106
PangKham-91_black-1,,PangKham,91_black,vaŋ,vaŋ,v a ŋ,,Deepadung2015,,,,,105
ManLoi-91_black-1,,ManLoi,91_black,vaŋ,vaŋ,v a ŋ,,Deepadung2015,,,,,105
MengDan-91_black-1,,MengDan,91_black,vaŋ,vaŋ,v a ŋ,,Deepadung2015,,,,,105
ChuDongGua-91_black-1,,ChuDongGua,91_black,vaŋ,vaŋ,v a ŋ,,Deepadung2015,,,,,105
XiangZhaiTang-91_black-1,,XiangZhaiTang,91_black,vɔŋ,vɔŋ,v ɔ ŋ,,Deepadung2015,,,,,105
PongNuea-91_black-1,,PongNuea,91_black,vɔŋ,vɔŋ,v ɔ ŋ,,Deepadung2015,,,,,105
NyaungGone-91_black-1,,NyaungGone,91_black,vɔk,vɔk,v ɔ k,,Deepadung2015,,,,,105
NoeLae-91_black-1,,NoeLae,91_black,vɔŋ,vɔŋ,v ɔ ŋ,,Deepadung2015,,,,,105
BanPaw-91_black-1,,BanPaw,91_black,vɔŋ,vɔŋ,v ɔ ŋ,,Deepadung2015,,,,,105
ChaYeQing-91_black-1,,ChaYeQing,91_black,vaŋ,vaŋ,v a ŋ,,Deepadung2015,,,,,105
GuangKa-91_black-1,,GuangKa,91_black,vɔŋ,vɔŋ,v ɔ ŋ,,Deepadung2015,,,,,105
MangBang-91_black-1,,MangBang,91_black,vɔŋ,vɔŋ,v ɔ ŋ,,Deepadung2015,,,,,105
NanSang-91_black-1,,NanSang,91_black,Ɂivɔŋ,Ɂivɔŋ,ʔ i + v ɔ ŋ,,Deepadung2015,,,,,107 105
NamHsan-92_white-1,,NamHsan,92_white,blɔɁ,blɔɁ,b l ɔ ʔ,,Deepadung2015,,,,,2112
KhunHawt-92_white-1,,KhunHawt,92_white,blɔːɁ,blɔːɁ,b l ɔː ʔ,,Deepadung2015,,,,,2112
HtanHsan-92_white-1,,HtanHsan,92_white,plɔʔ,plɔʔ,p l ɔ ʔ,,Deepadung2015,,,,,2112
PangKham-92_white-1,,PangKham,92_white,luːj,luːj,l uːi̯,,Deepadung2015,,,,,2111
ManLoi-92_white-1,,ManLoi,92_white,luːj,luːj,l uːi̯,,Deepadung2015,,,,,2111
MengDan-92_white-1,,MengDan,92_white,plɔʔ,plɔʔ,p l ɔ ʔ,,Deepadung2015,,,,,2112
ChuDongGua-92_white-1,,ChuDongGua,92_white,blɔʔ,blɔʔ,b l ɔ ʔ,,Deepadung2015,,,,,2112
XiangZhaiTang-92_white-1,,XiangZhaiTang,92_white,luːj,luːj,l uːi̯,,Deepadung2015,,,,,2111
PongNuea-92_white-1,,PongNuea,92_white,luːj,luːj,l uːi̯,,Deepadung2015,,,,,2111
NyaungGone-92_white-1,,NyaungGone,92_white,luj,luj,l ui̯,,Deepadung2015,,,,,2111
NoeLae-92_white-1,,NoeLae,92_white,luj,luj,l ui̯,,Deepadung2015,,,,,2111
BanPaw-92_white-1,,BanPaw,92_white,luj,luj,l ui̯,,Deepadung2015,,,,,2111
ChaYeQing-92_white-1,,ChaYeQing,92_white,lɨjh,lɨjh,l ɨi̯ h,,Deepadung2015,,,,,2111
GuangKa-92_white-1,,GuangKa,92_white,luj,luj,l ui̯,,Deepadung2015,,,,,2111
MangBang-92_white-1,,MangBang,92_white,luːj,luːj,l uːi̯,,Deepadung2015,,,,,2111
NanSang-92_white-1,,NanSang,92_white,"Ɂiluj, luj",Ɂiluj,ʔ i + l ui̯,,Deepadung2015,,,,,2113 2111
NamHsan-93_new-1,,NamHsan,93_new,kәnmɛː,kәnmɛː,k ə n + m ɛː,,Deepadung2015,,,,,1289 1290
KhunHawt-93_new-1,,KhunHawt,93_new,karmej,karmej,k a r + m ei̯,,Deepadung2015,,,,,1289 1290
HtanHsan-93_new-1,,HtanHsan,93_new,kәnmej,kәnmej,k ə n + m ei̯,,Deepadung2015,,,,,1289 1290
PangKham-93_new-1,,PangKham,93_new,kamaːj,kamaːj,k a + m aːi̯,,Deepadung2015,,,,,175 1290
ManLoi-93_new-1,,ManLoi,93_new,kamaːj,kamaːj,k a + m aːi̯,,Deepadung2015,,,,,175 1290
MengDan-93_new-1,,MengDan,93_new,kamaj,kamaj,k a + m ai̯,,Deepadung2015,,,,,175 1290
ChuDongGua-93_new-1,,ChuDongGua,93_new,kamaj,kamaj,k a + m ai̯,,Deepadung2015,,,,,175 1290
XiangZhaiTang-93_new-1,,XiangZhaiTang,93_new,kamaːj,kamaːj,k a + m aːi̯,,Deepadung2015,,,,,175 1290
PongNuea-93_new-1,,PongNuea,93_new,kamaːj,kamaːj,k a + m aːi̯,,Deepadung2015,,,,,175 1290
NyaungGone-93_new-1,,NyaungGone,93_new,kamaj,kamaj,k a + m ai̯,,Deepadung2015,,,,,175 1290
NoeLae-93_new-1,,NoeLae,93_new,kamaj,kamaj,k a + m ai̯,,Deepadung2015,,,,,175 1290
BanPaw-93_new-1,,BanPaw,93_new,kamaj,kamaj,k a + m ai̯,,Deepadung2015,,,,,175 1290
ChaYeQing-93_new-1,,ChaYeQing,93_new,ləmaj,ləmaj,l ə + m ai̯,,Deepadung2015,,,,,1291 1290
GuangKa-93_new-1,,GuangKa,93_new,tamaːj,tamaːj,t a + m aːi̯,,Deepadung2015,,,,,1292 1290
MangBang-93_new-1,,MangBang,93_new,tamaːj,tamaːj,t a + m aːi̯,,Deepadung2015,,,,,1292 1290
NanSang-93_new-1,,NanSang,93_new,tamaːj,tamaːj,t a + m aːi̯,,Deepadung2015,,,,,1292 1290
NamHsan-94_oldaged-1,,NamHsan,94_oldaged,konʨhaː,konʨhaː,k o n + tɕʰ aː,,Deepadung2015,,,,,1391 1393
KhunHawt-94_oldaged-1,,KhunHawt,94_oldaged,paɁaːn,paɁaːn,p a + ʔ aː n,,Deepadung2015,,,,,1392 1391
HtanHsan-94_oldaged-1,,HtanHsan,94_oldaged,pәɁaːn,pәɁaːn,p ə + ʔ aː n,,Deepadung2015,,,,,1392 1391
PangKham-94_oldaged-1,,PangKham,94_oldaged,kat,kat,k a t,,Deepadung2015,,,,,1391
ManLoi-94_oldaged-1,,ManLoi,94_oldaged,kaɁ,kaɁ,k a ʔ,,Deepadung2015,,,,,1391
MengDan-94_oldaged-1,,MengDan,94_oldaged,kɛt,kɛt,k ɛ t,,Deepadung2015,,,,,1391
ChuDongGua-94_oldaged-1,,ChuDongGua,94_oldaged,ɡat,ɡat,g a t,,Deepadung2015,,,,,1391
XiangZhaiTang-94_oldaged-1,,XiangZhaiTang,94_oldaged,kat,kat,k a t,,Deepadung2015,,,,,1391
PongNuea-94_oldaged-1,,PongNuea,94_oldaged,kat,kat,k a t,,Deepadung2015,,,,,1391
NyaungGone-94_oldaged-1,,NyaungGone,94_oldaged,kăt,kăt,k ă t,,Deepadung2015,,,,,1391
NoeLae-94_oldaged-1,,NoeLae,94_oldaged,kăt,kăt,k ă t,,Deepadung2015,,,,,1391
BanPaw-94_oldaged-1,,BanPaw,94_oldaged,kăt,kăt,k ă t,,Deepadung2015,,,,,1391
ChaYeQing-94_oldaged-1,,ChaYeQing,94_oldaged,ɡɔʔ,ɡɔʔ,g ɔ ʔ,,Deepadung2015,,,,,1391
GuangKa-94_oldaged-1,,GuangKa,94_oldaged,ɡɔːʔ,ɡɔːʔ,g ɔː ʔ,,Deepadung2015,,,,,1391
MangBang-94_oldaged-1,,MangBang,94_oldaged,ɡɔːʔ,ɡɔːʔ,g ɔː ʔ,,Deepadung2015,,,,,1391
NanSang-94_oldaged-1,,NanSang,94_oldaged,ɡɔɁ,ɡɔɁ,g ɔ ʔ,,Deepadung2015,,,,,1391
NamHsan-95_cold-1,,NamHsan,95_cold,kat,kat,k a t,,Deepadung2015,,,,,269
KhunHawt-95_cold-1,,KhunHawt,95_cold,kat,kat,k a t,,Deepadung2015,,,,,269
HtanHsan-95_cold-1,,HtanHsan,95_cold,kat,kat,k a t,,Deepadung2015,,,,,269
PangKham-95_cold-1,,PangKham,95_cold,ɡiaɁ,ɡiaɁ,g i/j a ʔ,,Deepadung2015,,,,,269
ManLoi-95_cold-1,,ManLoi,95_cold,ɡaɁ,ɡaɁ,g a ʔ,,Deepadung2015,,,,,269
MengDan-95_cold-1,,MengDan,95_cold,ɡat,ɡat,g a t,,Deepadung2015,,,,,269
ChuDongGua-95_cold-1,,ChuDongGua,95_cold,kat,kat,k a t,,Deepadung2015,,,,,269
XiangZhaiTang-95_cold-1,,XiangZhaiTang,95_cold,ɡat,ɡat,g a t,,Deepadung2015,,,,,269
PongNuea-95_cold-1,,PongNuea,95_cold,ɡat,ɡat,g a t,,Deepadung2015,,,,,269
NyaungGone-95_cold-1,,NyaungGone,95_cold,ɡăt,ɡăt,g ă t,,Deepadung2015,,,,,269
NoeLae-95_cold-1,,NoeLae,95_cold,ɡăt,ɡăt,g ă t,,Deepadung2015,,,,,269
BanPaw-95_cold-1,,BanPaw,95_cold,ɡăt,ɡăt,g ă t,,Deepadung2015,,,,,269
ChaYeQing-95_cold-1,,ChaYeQing,95_cold,kok,kok,k o k,,Deepadung2015,,,,,269
GuangKa-95_cold-1,,GuangKa,95_cold,kɔːɁ,kɔːɁ,k ɔː ʔ,,Deepadung2015,,,,,269
MangBang-95_cold-1,,MangBang,95_cold,kɔːɁ,kɔːɁ,k ɔː ʔ,,Deepadung2015,,,,,269
NanSang-95_cold-1,,NanSang,95_cold,kɔːɁ,kɔːɁ,k ɔː ʔ,,Deepadung2015,,,,,269
NamHsan-96_heavy-1,,NamHsan,96_heavy,ʥan,ʥan,dʑ a n,,Deepadung2015,,,,,855
KhunHawt-96_heavy-1,,KhunHawt,96_heavy,ʥan,ʥan,dʑ a n,,Deepadung2015,,,,,855
