ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
XiangZhaiTang-47_skin-1-1,XiangZhaiTang-47_skin-1,huːn,1-47,false,expert,Deepadung2015,,,
PongNuea-47_skin-1-1,PongNuea-47_skin-1,huːn,1-47,false,expert,Deepadung2015,,,
NyaungGone-47_skin-1-1,NyaungGone-47_skin-1,hun,1-47,false,expert,Deepadung2015,,,
NoeLae-47_skin-1-1,NoeLae-47_skin-1,hun,1-47,false,expert,Deepadung2015,,,
BanPaw-47_skin-1-1,BanPaw-47_skin-1,hun,1-47,false,expert,Deepadung2015,,,
ChaYeQing-47_skin-1-1,ChaYeQing-47_skin-1,huː,2-47,false,expert,Deepadung2015,,,
GuangKa-47_skin-1-1,GuangKa-47_skin-1,huː,2-47,false,expert,Deepadung2015,,,
MangBang-47_skin-1-1,MangBang-47_skin-1,huː,2-47,false,expert,Deepadung2015,,,
NanSang-47_skin-1-1,NanSang-47_skin-1,huː,2-47,false,expert,Deepadung2015,,,
NamHsan-48_blood-1-1,NamHsan-48_blood-1,n̥aːm,1-48,false,expert,Deepadung2015,,,
KhunHawt-48_blood-1-1,KhunHawt-48_blood-1,n̥aːm,1-48,false,expert,Deepadung2015,,,
HtanHsan-48_blood-1-1,HtanHsan-48_blood-1,n̥aːm,1-48,false,expert,Deepadung2015,,,
PangKham-48_blood-1-1,PangKham-48_blood-1,n̥a:m,1-48,false,expert,Deepadung2015,,,
ManLoi-48_blood-1-1,ManLoi-48_blood-1,n̥aːm,1-48,false,expert,Deepadung2015,,,
MengDan-48_blood-1-1,MengDan-48_blood-1,n̥ɛːm,1-48,false,expert,Deepadung2015,,,
ChuDongGua-48_blood-1-1,ChuDongGua-48_blood-1,n̥aːm,1-48,false,expert,Deepadung2015,,,
XiangZhaiTang-48_blood-1-1,XiangZhaiTang-48_blood-1,n̥aːm,1-48,false,expert,Deepadung2015,,,
PongNuea-48_blood-1-1,PongNuea-48_blood-1,n̥aːm,1-48,false,expert,Deepadung2015,,,
NyaungGone-48_blood-1-1,NyaungGone-48_blood-1,n̥am,1-48,false,expert,Deepadung2015,,,
NoeLae-48_blood-1-1,NoeLae-48_blood-1,n̥am,1-48,false,expert,Deepadung2015,,,
BanPaw-48_blood-1-1,BanPaw-48_blood-1,n̥am,1-48,false,expert,Deepadung2015,,,
ChaYeQing-48_blood-1-1,ChaYeQing-48_blood-1,n̥aːm,1-48,false,expert,Deepadung2015,,,
GuangKa-48_blood-1-1,GuangKa-48_blood-1,n̥aːm,1-48,false,expert,Deepadung2015,,,
MangBang-48_blood-1-1,MangBang-48_blood-1,n̥aːm,1-48,false,expert,Deepadung2015,,,
NanSang-48_blood-1-1,NanSang-48_blood-1,n̥aːm,1-48,false,expert,Deepadung2015,,,
NamHsan-49_personhuman-1-1,NamHsan-49_personhuman-1,biː,1-49,false,expert,Deepadung2015,,,
KhunHawt-49_personhuman-1-1,KhunHawt-49_personhuman-1,ɓi:,1-49,false,expert,Deepadung2015,,,
HtanHsan-49_personhuman-1-1,HtanHsan-49_personhuman-1,ɓi,1-49,false,expert,Deepadung2015,,,
PangKham-49_personhuman-1-1,PangKham-49_personhuman-1,duʔiː,1-49,false,expert,Deepadung2015,,,
ManLoi-49_personhuman-1-1,ManLoi-49_personhuman-1,ɗuʔiː,1-49,false,expert,Deepadung2015,,,
MengDan-49_personhuman-1-1,MengDan-49_personhuman-1,duʔiː,1-49,false,expert,Deepadung2015,,,
ChuDongGua-49_personhuman-1-1,ChuDongGua-49_personhuman-1,duʔiː,1-49,false,expert,Deepadung2015,,,
XiangZhaiTang-49_personhuman-1-1,XiangZhaiTang-49_personhuman-1,naɁuj,2-49,false,expert,Deepadung2015,,,
PongNuea-49_personhuman-1-1,PongNuea-49_personhuman-1,duvɨj,3-49,false,expert,Deepadung2015,,,
NyaungGone-49_personhuman-1-1,NyaungGone-49_personhuman-1,ʔi,1-49,false,expert,Deepadung2015,,,
NoeLae-49_personhuman-1-1,NoeLae-49_personhuman-1,duɁi,1-49,false,expert,Deepadung2015,,,
BanPaw-49_personhuman-1-1,BanPaw-49_personhuman-1,duɁɨj,2-49,false,expert,Deepadung2015,,,
ChaYeQing-49_personhuman-1-1,ChaYeQing-49_personhuman-1,duʔuj,2-49,false,expert,Deepadung2015,,,
GuangKa-49_personhuman-1-1,GuangKa-49_personhuman-1,taɁiː,1-49,false,expert,Deepadung2015,,,
MangBang-49_personhuman-1-1,MangBang-49_personhuman-1,taɁiː,1-49,false,expert,Deepadung2015,,,
NanSang-49_personhuman-1-1,NanSang-49_personhuman-1,taɁiː,1-49,false,expert,Deepadung2015,,,
NamHsan-50_child-1-1,NamHsan-50_child-1,kuan,1-50,false,expert,Deepadung2015,,,
HtanHsan-50_child-1-1,HtanHsan-50_child-1,kuan,1-50,false,expert,Deepadung2015,,,
PangKham-50_child-1-1,PangKham-50_child-1,ɡɔːn,1-50,false,expert,Deepadung2015,,,
ManLoi-50_child-1-1,ManLoi-50_child-1,ɡɔːn,1-50,false,expert,Deepadung2015,,,
MengDan-50_child-1-1,MengDan-50_child-1,kɔnɲɔm,1-50,false,expert,Deepadung2015,,,
ChuDongGua-50_child-1-1,ChuDongGua-50_child-1,kɔːn,1-50,false,expert,Deepadung2015,,,
XiangZhaiTang-50_child-1-1,XiangZhaiTang-50_child-1,ɡɔːn,1-50,false,expert,Deepadung2015,,,
PongNuea-50_child-1-1,PongNuea-50_child-1,ɡɔːn,1-50,false,expert,Deepadung2015,,,
NyaungGone-50_child-1-1,NyaungGone-50_child-1,ɡɔn,1-50,false,expert,Deepadung2015,,,
NoeLae-50_child-1-1,NoeLae-50_child-1,ɡɔn,1-50,false,expert,Deepadung2015,,,
BanPaw-50_child-1-1,BanPaw-50_child-1,ɡɔn,1-50,false,expert,Deepadung2015,,,
ChaYeQing-50_child-1-1,ChaYeQing-50_child-1,koːn,1-50,false,expert,Deepadung2015,,,
GuangKa-50_child-1-1,GuangKa-50_child-1,kɔːn,1-50,false,expert,Deepadung2015,,,
MangBang-50_child-1-1,MangBang-50_child-1,kɔːn,1-50,false,expert,Deepadung2015,,,
NanSang-50_child-1-1,NanSang-50_child-1,kɔːn,1-50,false,expert,Deepadung2015,,,
NamHsan-51_name-1-1,NamHsan-51_name-1,ʨɨː,1-51,false,expert,Deepadung2015,,,
KhunHawt-51_name-1-1,KhunHawt-51_name-1,ʥɨː,1-51,false,expert,Deepadung2015,,,
HtanHsan-51_name-1-1,HtanHsan-51_name-1,ʥɨː,1-51,false,expert,Deepadung2015,,,
PangKham-51_name-1-1,PangKham-51_name-1,ʨɨː,1-51,false,expert,Deepadung2015,,,
ManLoi-51_name-1-1,ManLoi-51_name-1,ʨɨː,1-51,false,expert,Deepadung2015,,,
MengDan-51_name-1-1,MengDan-51_name-1,ʨɨː,1-51,false,expert,Deepadung2015,,,
ChuDongGua-51_name-1-1,ChuDongGua-51_name-1,ʨɨː,1-51,false,expert,Deepadung2015,,,
XiangZhaiTang-51_name-1-1,XiangZhaiTang-51_name-1,ʨɨː,1-51,false,expert,Deepadung2015,,,
PongNuea-51_name-1-1,PongNuea-51_name-1,ʨɨː,1-51,false,expert,Deepadung2015,,,
NyaungGone-51_name-1-1,NyaungGone-51_name-1,cɨ,1-51,false,expert,Deepadung2015,,,
NoeLae-51_name-1-1,NoeLae-51_name-1,cɨ,1-51,false,expert,Deepadung2015,,,
BanPaw-51_name-1-1,BanPaw-51_name-1,cɨ,1-51,false,expert,Deepadung2015,,,
ChaYeQing-51_name-1-1,ChaYeQing-51_name-1,ʥɨː,1-51,false,expert,Deepadung2015,,,
MangBang-51_name-1-1,MangBang-51_name-1,ʥɨː,1-51,false,expert,Deepadung2015,,,
NanSang-51_name-1-1,NanSang-51_name-1,ʨɨː,1-51,false,expert,Deepadung2015,,,
NamHsan-52_roadpath-1-1,NamHsan-52_roadpath-1,radeːŋ,1-52,false,expert,Deepadung2015,,,
KhunHawt-52_roadpath-1-1,KhunHawt-52_roadpath-1,rade:ŋ,1-52,false,expert,Deepadung2015,,,
HtanHsan-52_roadpath-1-1,HtanHsan-52_roadpath-1,d̤eːŋ,1-52,false,expert,Deepadung2015,,,
PangKham-52_roadpath-1-1,PangKham-52_roadpath-1,nteːŋ,1-52,false,expert,Deepadung2015,,,
ManLoi-52_roadpath-1-1,ManLoi-52_roadpath-1,nteːŋ,1-52,false,expert,Deepadung2015,,,
ChuDongGua-52_roadpath-1-1,ChuDongGua-52_roadpath-1,deŋ daːŋ,1-52,false,expert,Deepadung2015,,,
XiangZhaiTang-52_roadpath-1-1,XiangZhaiTang-52_roadpath-1,nteːn,1-52,false,expert,Deepadung2015,,,
PongNuea-52_roadpath-1-1,PongNuea-52_roadpath-1,nteːɲ,1-52,false,expert,Deepadung2015,,,
NyaungGone-52_roadpath-1-1,NyaungGone-52_roadpath-1,n ten,1-52,false,expert,Deepadung2015,,,
NoeLae-52_roadpath-1-1,NoeLae-52_roadpath-1,n teɲ,1-52,false,expert,Deepadung2015,,,
BanPaw-52_roadpath-1-1,BanPaw-52_roadpath-1,n teɲ,1-52,false,expert,Deepadung2015,,,
ChaYeQing-52_roadpath-1-1,ChaYeQing-52_roadpath-1,ndɔːn,2-52,false,expert,Deepadung2015,,,
GuangKa-52_roadpath-1-1,GuangKa-52_roadpath-1,ndɔːn,2-52,false,expert,Deepadung2015,,,
MangBang-52_roadpath-1-1,MangBang-52_roadpath-1,ndɔːn,2-52,false,expert,Deepadung2015,,,
NanSang-52_roadpath-1-1,NanSang-52_roadpath-1,n dɔn,2-52,false,expert,Deepadung2015,,,
NamHsan-53_sew-1-1,NamHsan-53_sew-1,ʥɨŋ,1-53,false,expert,Deepadung2015,,,
KhunHawt-53_sew-1-1,KhunHawt-53_sew-1,ʥeɲ,1-53,false,expert,Deepadung2015,,,
HtanHsan-53_sew-1-1,HtanHsan-53_sew-1,ʥiɲ,1-53,false,expert,Deepadung2015,,,
PangKham-53_sew-1-1,PangKham-53_sew-1,ʨiŋ,1-53,false,expert,Deepadung2015,,,
ManLoi-53_sew-1-1,ManLoi-53_sew-1,ʨin,1-53,false,expert,Deepadung2015,,,
MengDan-53_sew-1-1,MengDan-53_sew-1,ʨiŋ,1-53,false,expert,Deepadung2015,,,
ChuDongGua-53_sew-1-1,ChuDongGua-53_sew-1,ʥiŋ,1-53,false,expert,Deepadung2015,,,
XiangZhaiTang-53_sew-1-1,XiangZhaiTang-53_sew-1,ʨiɲ,1-53,false,expert,Deepadung2015,,,
PongNuea-53_sew-1-1,PongNuea-53_sew-1,ʨiɲ,1-53,false,expert,Deepadung2015,,,
NyaungGone-53_sew-1-1,NyaungGone-53_sew-1,cin,1-53,false,expert,Deepadung2015,,,
NoeLae-53_sew-1-1,NoeLae-53_sew-1,ciɲ,1-53,false,expert,Deepadung2015,,,
BanPaw-53_sew-1-1,BanPaw-53_sew-1,cin,1-53,false,expert,Deepadung2015,,,
ChaYeQing-53_sew-1-1,ChaYeQing-53_sew-1,ʥen,1-53,false,expert,Deepadung2015,,,
GuangKa-53_sew-1-1,GuangKa-53_sew-1,kaʥən,1-53,false,expert,Deepadung2015,,,
MangBang-53_sew-1-1,MangBang-53_sew-1,ʥən,1-53,false,expert,Deepadung2015,,,
NanSang-53_sew-1-1,NanSang-53_sew-1,ʥən,1-53,false,expert,Deepadung2015,,,
NamHsan-54_fire-1-1,NamHsan-54_fire-1,ŋar,1-54,false,expert,Deepadung2015,,,
KhunHawt-54_fire-1-1,KhunHawt-54_fire-1,ŋar,1-54,false,expert,Deepadung2015,,,
HtanHsan-54_fire-1-1,HtanHsan-54_fire-1,ŋal,1-54,false,expert,Deepadung2015,,,
PangKham-54_fire-1-1,PangKham-54_fire-1,ŋɔː,2-54,false,expert,Deepadung2015,,,
ManLoi-54_fire-1-1,ManLoi-54_fire-1,ŋɔː,2-54,false,expert,Deepadung2015,,,
MengDan-54_fire-1-1,MengDan-54_fire-1,ŋal,1-54,false,expert,Deepadung2015,,,
ChuDongGua-54_fire-1-1,ChuDongGua-54_fire-1,ŋɔr,1-54,false,expert,Deepadung2015,,,
XiangZhaiTang-54_fire-1-1,XiangZhaiTang-54_fire-1,ŋɔː,2-54,false,expert,Deepadung2015,,,
PongNuea-54_fire-1-1,PongNuea-54_fire-1,ŋɔː,2-54,false,expert,Deepadung2015,,,
NyaungGone-54_fire-1-1,NyaungGone-54_fire-1,ŋɔ,2-54,false,expert,Deepadung2015,,,
NoeLae-54_fire-1-1,NoeLae-54_fire-1,ŋɔ,2-54,false,expert,Deepadung2015,,,
BanPaw-54_fire-1-1,BanPaw-54_fire-1,ŋɔ,2-54,false,expert,Deepadung2015,,,
ChaYeQing-54_fire-1-1,ChaYeQing-54_fire-1,ŋaj,1-54,false,expert,Deepadung2015,,,
GuangKa-54_fire-1-1,GuangKa-54_fire-1,ŋaj,1-54,false,expert,Deepadung2015,,,
MangBang-54_fire-1-1,MangBang-54_fire-1,ŋaj,1-54,false,expert,Deepadung2015,,,
NanSang-54_fire-1-1,NanSang-54_fire-1,ŋaiɁ,1-54,false,expert,Deepadung2015,,,
NamHsan-55_ashes-1-1,NamHsan-55_ashes-1,kafaːŋ,1-55,false,expert,Deepadung2015,,,
KhunHawt-55_ashes-1-1,KhunHawt-55_ashes-1,kafaːŋ,1-55,false,expert,Deepadung2015,,,
HtanHsan-55_ashes-1-1,HtanHsan-55_ashes-1,kafaːŋ,1-55,false,expert,Deepadung2015,,,
PangKham-55_ashes-1-1,PangKham-55_ashes-1,kafaːŋ,1-55,false,expert,Deepadung2015,,,
ManLoi-55_ashes-1-1,ManLoi-55_ashes-1,kafaːŋ,1-55,false,expert,Deepadung2015,,,
MengDan-55_ashes-1-1,MengDan-55_ashes-1,kəfɛːŋ,1-55,false,expert,Deepadung2015,,,
ChuDongGua-55_ashes-1-1,ChuDongGua-55_ashes-1,kafaːŋ,1-55,false,expert,Deepadung2015,,,
XiangZhaiTang-55_ashes-1-1,XiangZhaiTang-55_ashes-1,kafaːŋ,1-55,false,expert,Deepadung2015,,,
PongNuea-55_ashes-1-1,PongNuea-55_ashes-1,brɔŋɔː,2-55,false,expert,Deepadung2015,,,
NyaungGone-55_ashes-1-1,NyaungGone-55_ashes-1,brɔ ŋɔ,2-55,false,expert,Deepadung2015,,,
NoeLae-55_ashes-1-1,NoeLae-55_ashes-1,brɔ ŋɔ,2-55,false,expert,Deepadung2015,,,
BanPaw-55_ashes-1-1,BanPaw-55_ashes-1,brɔ ŋɔ,2-55,false,expert,Deepadung2015,,,
ChaYeQing-55_ashes-1-1,ChaYeQing-55_ashes-1,kafaːŋ,1-55,false,expert,Deepadung2015,,,
GuangKa-55_ashes-1-1,GuangKa-55_ashes-1,kafaːŋ,1-55,false,expert,Deepadung2015,,,
MangBang-55_ashes-1-1,MangBang-55_ashes-1,kafaːŋ,1-55,false,expert,Deepadung2015,,,
NanSang-55_ashes-1-1,NanSang-55_ashes-1,kafaːŋ,1-55,false,expert,Deepadung2015,,,
NamHsan-56_smoke-1-1,NamHsan-56_smoke-1,ɗɨʔŋar,1-56,false,expert,Deepadung2015,,,
KhunHawt-56_smoke-1-1,KhunHawt-56_smoke-1,ɗәk,1-56,false,expert,Deepadung2015,,,
HtanHsan-56_smoke-1-1,HtanHsan-56_smoke-1,ɗәkŋal,1-56,false,expert,Deepadung2015,,,
PangKham-56_smoke-1-1,PangKham-56_smoke-1,ɗɔk ŋɔː,1-56,false,expert,Deepadung2015,,,
ManLoi-56_smoke-1-1,ManLoi-56_smoke-1,ɗak,1-56,false,expert,Deepadung2015,,,
MengDan-56_smoke-1-1,MengDan-56_smoke-1,ɗɔʔ,1-56,false,expert,Deepadung2015,,,
ChuDongGua-56_smoke-1-1,ChuDongGua-56_smoke-1,ɗɔːk,1-56,false,expert,Deepadung2015,,,
XiangZhaiTang-56_smoke-1-1,XiangZhaiTang-56_smoke-1,dak,1-56,false,expert,Deepadung2015,,,
PongNuea-56_smoke-1-1,PongNuea-56_smoke-1,dak,1-56,false,expert,Deepadung2015,,,
NyaungGone-56_smoke-1-1,NyaungGone-56_smoke-1,dăk,1-56,false,expert,Deepadung2015,,,
NoeLae-56_smoke-1-1,NoeLae-56_smoke-1,dăk,1-56,false,expert,Deepadung2015,,,
BanPaw-56_smoke-1-1,BanPaw-56_smoke-1,dăk,1-56,false,expert,Deepadung2015,,,
ChaYeQing-56_smoke-1-1,ChaYeQing-56_smoke-1,ɗak,1-56,false,expert,Deepadung2015,,,
GuangKa-56_smoke-1-1,GuangKa-56_smoke-1,tak,1-56,false,expert,Deepadung2015,,,
MangBang-56_smoke-1-1,MangBang-56_smoke-1,tak,1-56,false,expert,Deepadung2015,,,
NanSang-56_smoke-1-1,NanSang-56_smoke-1,tak,1-56,false,expert,Deepadung2015,,,
NamHsan-57_smell-1-1,NamHsan-57_smell-1,khriɁ,1-57,false,expert,Deepadung2015,,,
KhunHawt-57_smell-1-1,KhunHawt-57_smell-1,kruət,1-57,false,expert,Deepadung2015,,,
HtanHsan-57_smell-1-1,HtanHsan-57_smell-1,khrɨʔ,1-57,false,expert,Deepadung2015,,,
PangKham-57_smell-1-1,PangKham-57_smell-1,khrɔːt,1-57,false,expert,Deepadung2015,,,
ManLoi-57_smell-1-1,ManLoi-57_smell-1,khrit,1-57,false,expert,Deepadung2015,,,
MengDan-57_smell-1-1,MengDan-57_smell-1,ʔujh,2-57,false,expert,Deepadung2015,,,
ChuDongGua-57_smell-1-1,ChuDongGua-57_smell-1,ʔujh,2-57,false,expert,Deepadung2015,,,
XiangZhaiTang-57_smell-1-1,XiangZhaiTang-57_smell-1,Ɂuh,2-57,false,expert,Deepadung2015,,,
PongNuea-57_smell-1-1,PongNuea-57_smell-1,ɲ̥ɔːɁ,3-57,false,expert,Deepadung2015,,,
NyaungGone-57_smell-1-1,NyaungGone-57_smell-1,ɲ̥ɔʔ,3-57,false,expert,Deepadung2015,,,
NoeLae-57_smell-1-1,NoeLae-57_smell-1,ɲ̥ɔɁ,3-57,false,expert,Deepadung2015,,,
BanPaw-57_smell-1-1,BanPaw-57_smell-1,ɲ̥ɔɁ,3-57,false,expert,Deepadung2015,,,
ChaYeQing-57_smell-1-1,ChaYeQing-57_smell-1,ʔuh,2-57,false,expert,Deepadung2015,,,
GuangKa-57_smell-1-1,GuangKa-57_smell-1,ɲɔjɁ,3-57,false,expert,Deepadung2015,,,
MangBang-57_smell-1-1,MangBang-57_smell-1,ɲɔːj?,3-57,false,expert,Deepadung2015,,,
NanSang-57_smell-1-1,NanSang-57_smell-1,ɲɔjɁ,3-57,false,expert,Deepadung2015,,,
NamHsan-58_see-1-1,NamHsan-58_see-1,ŋәːp,1-58,false,expert,Deepadung2015,,,
KhunHawt-58_see-1-1,KhunHawt-58_see-1,ʥәː,2-58,false,expert,Deepadung2015,,,
HtanHsan-58_see-1-1,HtanHsan-58_see-1,jəː,2-58,false,expert,Deepadung2015,,,
PangKham-58_see-1-1,PangKham-58_see-1,ʥәɯ,2-58,false,expert,Deepadung2015,,,
ManLoi-58_see-1-1,ManLoi-58_see-1,ʥәː,2-58,false,expert,Deepadung2015,,,
MengDan-58_see-1-1,MengDan-58_see-1,ʥɨː,2-58,false,expert,Deepadung2015,,,
ChuDongGua-58_see-1-1,ChuDongGua-58_see-1,jɨː,2-58,false,expert,Deepadung2015,,,
XiangZhaiTang-58_see-1-1,XiangZhaiTang-58_see-1,jəɯ,2-58,false,expert,Deepadung2015,,,
PongNuea-58_see-1-1,PongNuea-58_see-1,jəɯ,2-58,false,expert,Deepadung2015,,,
NyaungGone-58_see-1-1,NyaungGone-58_see-1,jə,2-58,false,expert,Deepadung2015,,,
NoeLae-58_see-1-1,NoeLae-58_see-1,jə,2-58,false,expert,Deepadung2015,,,
BanPaw-58_see-1-1,BanPaw-58_see-1,jə,2-58,false,expert,Deepadung2015,,,
ChaYeQing-58_see-1-1,ChaYeQing-58_see-1,ʥeːw,2-58,false,expert,Deepadung2015,,,
GuangKa-58_see-1-1,GuangKa-58_see-1,jew,2-58,false,expert,Deepadung2015,,,
MangBang-58_see-1-1,MangBang-58_see-1,jew,2-58,false,expert,Deepadung2015,,,
NanSang-58_see-1-1,NanSang-58_see-1,jew,2-58,false,expert,Deepadung2015,,,
NamHsan-59_eat-1-1,NamHsan-59_eat-1,hɔːm,1-59,false,expert,Deepadung2015,,,
KhunHawt-59_eat-1-1,KhunHawt-59_eat-1,hɔːm,1-59,false,expert,Deepadung2015,,,
HtanHsan-59_eat-1-1,HtanHsan-59_eat-1,hɔm,1-59,false,expert,Deepadung2015,,,
PangKham-59_eat-1-1,PangKham-59_eat-1,hɔːm,1-59,false,expert,Deepadung2015,,,
ManLoi-59_eat-1-1,ManLoi-59_eat-1,hɔːm,1-59,false,expert,Deepadung2015,,,
MengDan-59_eat-1-1,MengDan-59_eat-1,hɔːm,1-59,false,expert,Deepadung2015,,,
ChuDongGua-59_eat-1-1,ChuDongGua-59_eat-1,hoːm,1-59,false,expert,Deepadung2015,,,
XiangZhaiTang-59_eat-1-1,XiangZhaiTang-59_eat-1,hoːm,1-59,false,expert,Deepadung2015,,,
PongNuea-59_eat-1-1,PongNuea-59_eat-1,hoːm,1-59,false,expert,Deepadung2015,,,
NyaungGone-59_eat-1-1,NyaungGone-59_eat-1,hom,1-59,false,expert,Deepadung2015,,,
NoeLae-59_eat-1-1,NoeLae-59_eat-1,hom,1-59,false,expert,Deepadung2015,,,
BanPaw-59_eat-1-1,BanPaw-59_eat-1,hom,1-59,false,expert,Deepadung2015,,,
ChaYeQing-59_eat-1-1,ChaYeQing-59_eat-1,hoːm,1-59,false,expert,Deepadung2015,,,
GuangKa-59_eat-1-1,GuangKa-59_eat-1,hoːm,1-59,false,expert,Deepadung2015,,,
MangBang-59_eat-1-1,MangBang-59_eat-1,hom,1-59,false,expert,Deepadung2015,,,
NanSang-59_eat-1-1,NanSang-59_eat-1,hoːm,1-59,false,expert,Deepadung2015,,,
NamHsan-60_drink-1-1,NamHsan-60_drink-1,ɗiaŋ,1-60,false,expert,Deepadung2015,,,
KhunHawt-60_drink-1-1,KhunHawt-60_drink-1,tiaŋ,1-60,false,expert,Deepadung2015,,,
HtanHsan-60_drink-1-1,HtanHsan-60_drink-1,ɗiaŋ,1-60,false,expert,Deepadung2015,,,
PangKham-60_drink-1-1,PangKham-60_drink-1,ɗiaŋ,1-60,false,expert,Deepadung2015,,,
ManLoi-60_drink-1-1,ManLoi-60_drink-1,ɗiaŋ,1-60,false,expert,Deepadung2015,,,
MengDan-60_drink-1-1,MengDan-60_drink-1,diaŋ,1-60,false,expert,Deepadung2015,,,
ChuDongGua-60_drink-1-1,ChuDongGua-60_drink-1,diaŋ,1-60,false,expert,Deepadung2015,,,
XiangZhaiTang-60_drink-1-1,XiangZhaiTang-60_drink-1,diaŋ,1-60,false,expert,Deepadung2015,,,
PongNuea-60_drink-1-1,PongNuea-60_drink-1,diaŋ,1-60,false,expert,Deepadung2015,,,
NyaungGone-60_drink-1-1,NyaungGone-60_drink-1,diak,1-60,false,expert,Deepadung2015,,,
NoeLae-60_drink-1-1,NoeLae-60_drink-1,diaŋ,1-60,false,expert,Deepadung2015,,,
BanPaw-60_drink-1-1,BanPaw-60_drink-1,diaŋ,1-60,false,expert,Deepadung2015,,,
ChaYeQing-60_drink-1-1,ChaYeQing-60_drink-1,ʨoŋ,2-60,false,expert,Deepadung2015,,,
GuangKa-60_drink-1-1,GuangKa-60_drink-1,ʨoŋ,2-60,false,expert,Deepadung2015,,,
MangBang-60_drink-1-1,MangBang-60_drink-1,ʨoŋ,2-60,false,expert,Deepadung2015,,,
NanSang-60_drink-1-1,NanSang-60_drink-1,ʨoŋ,2-60,false,expert,Deepadung2015,,,
NamHsan-61_spit-1-1,NamHsan-61_spit-1,bɛɁ,1-61,false,expert,Deepadung2015,,,
KhunHawt-61_spit-1-1,KhunHawt-61_spit-1,baic,1-61,false,expert,Deepadung2015,,,
HtanHsan-61_spit-1-1,HtanHsan-61_spit-1,baic,1-61,false,expert,Deepadung2015,,,
PangKham-61_spit-1-1,PangKham-61_spit-1,paɁ,1-61,false,expert,Deepadung2015,,,
ManLoi-61_spit-1-1,ManLoi-61_spit-1,paiɁ ɓaiɁ,1-61,false,expert,Deepadung2015,,,
MengDan-61_spit-1-1,MengDan-61_spit-1,peʔ,1-61,false,expert,Deepadung2015,,,
ChuDongGua-61_spit-1-1,ChuDongGua-61_spit-1,bɛ?,1-61,false,expert,Deepadung2015,,,
XiangZhaiTang-61_spit-1-1,XiangZhaiTang-61_spit-1,pec,1-61,false,expert,Deepadung2015,,,
PongNuea-61_spit-1-1,PongNuea-61_spit-1,paic,1-61,false,expert,Deepadung2015,,,
NyaungGone-61_spit-1-1,NyaungGone-61_spit-1,păt,1-61,false,expert,Deepadung2015,,,
NoeLae-61_spit-1-1,NoeLae-61_spit-1,păc,1-61,false,expert,Deepadung2015,,,
BanPaw-61_spit-1-1,BanPaw-61_spit-1,păt,1-61,false,expert,Deepadung2015,,,
ChaYeQing-61_spit-1-1,ChaYeQing-61_spit-1,bat,1-61,false,expert,Deepadung2015,,,
GuangKa-61_spit-1-1,GuangKa-61_spit-1,bat,1-61,false,expert,Deepadung2015,,,
MangBang-61_spit-1-1,MangBang-61_spit-1,bat,1-61,false,expert,Deepadung2015,,,
NanSang-61_spit-1-1,NanSang-61_spit-1,bat,1-61,false,expert,Deepadung2015,,,
NamHsan-62_breathe-1-1,NamHsan-62_breathe-1,khriɁ phә:m,1-62,false,expert,Deepadung2015,,,
KhunHawt-62_breathe-1-1,KhunHawt-62_breathe-1,kanhɔh phә:m,1-62,false,expert,Deepadung2015,,,
HtanHsan-62_breathe-1-1,HtanHsan-62_breathe-1,kәnɁɔh phәːm,1-62,false,expert,Deepadung2015,,,
PangKham-62_breathe-1-1,PangKham-62_breathe-1,thuj phәːm,1-62,false,expert,Deepadung2015,,,
ManLoi-62_breathe-1-1,ManLoi-62_breathe-1,phәːm leh,1-62,false,expert,Deepadung2015,,,
MengDan-62_breathe-1-1,MengDan-62_breathe-1,phəːm,1-62,false,expert,Deepadung2015,,,
ChuDongGua-62_breathe-1-1,ChuDongGua-62_breathe-1,həh phəːm,1-62,false,expert,Deepadung2015,,,
XiangZhaiTang-62_breathe-1-1,XiangZhaiTang-62_breathe-1,hək phəːm,1-62,false,expert,Deepadung2015,,,
PongNuea-62_breathe-1-1,PongNuea-62_breathe-1,hək phəːm,1-62,false,expert,Deepadung2015,,,
NyaungGone-62_breathe-1-1,NyaungGone-62_breathe-1,phəm,1-62,false,expert,Deepadung2015,,,
NoeLae-62_breathe-1-1,NoeLae-62_breathe-1,hə̆k phəm,1-62,false,expert,Deepadung2015,,,
BanPaw-62_breathe-1-1,BanPaw-62_breathe-1,hə̆k phəm,1-62,false,expert,Deepadung2015,,,
ChaYeQing-62_breathe-1-1,ChaYeQing-62_breathe-1,doh pheːm,1-62,false,expert,Deepadung2015,,,
GuangKa-62_breathe-1-1,GuangKa-62_breathe-1,toh phɛːm,1-62,false,expert,Deepadung2015,,,
MangBang-62_breathe-1-1,MangBang-62_breathe-1,toh phəːm,1-62,false,expert,Deepadung2015,,,
NanSang-62_breathe-1-1,NanSang-62_breathe-1,tohphəːm,1-62,false,expert,Deepadung2015,,,
NamHsan-63_laugh-1-1,NamHsan-63_laugh-1,jum,1-63,false,expert,Deepadung2015,,,
KhunHawt-63_laugh-1-1,KhunHawt-63_laugh-1,ʥum,1-63,false,expert,Deepadung2015,,,
HtanHsan-63_laugh-1-1,HtanHsan-63_laugh-1,ʥum,1-63,false,expert,Deepadung2015,,,
